65|0|0.085091|0.544272|0.869217|0.209509|0.495106|0.472122|S|C|W
66|1|0.282418|0.362225|0.888310|0.230235|0.186547|0.041302|N|C|W
67|0|0.798734|0.734844|0.190698|0.452257|0.683039|0.107140|S|P|W
68|1|0.780540|0.561015|0.662432|0.152112|0.504765|0.192082|D|C|R
69|0|0.598773|0.143563|0.267405|0.259599|0.377613|0.565303|S|C|R
70|0|0.178474|0.762518|0.289844|0.378686|0.112137|0.655758|F|P|R
71|0|0.257225|0.429260|0.838225|0.829523|0.024047|0.303632|N|P|R
72|0|0.863044|0.941835|0.214425|0.763295|0.276246|0.693690|A|C|W
73|0|0.658841|0.590054|0.722592|0.866262|0.293879|0.677017|Z|C|R
74|1|0.990497|0.911617|0.672182|0.894244|0.693644|0.357163|Z|C|R
75|1|0.368966|0.399569|0.882211|0.673486|0.386261|0.776030|N|C|R
76|0|0.912543|0.651165|0.077136|0.092734|0.853356|0.215537|B|C|W
77|0|0.424228|0.084508|0.243006|0.049013|0.034306|0.696786|T|P|W
78|1|0.232631|0.944831|0.716614|0.022106|0.431977|0.312995|B|P|R
79|1|0.887861|0.908769|0.775372|0.219993|0.113728|0.478564|F|C|R
80|1|0.069851|0.941965|0.967132|0.066318|0.045502|0.726268|S|P|W
81|0|0.177510|0.729843|0.199421|0.515301|0.597653|0.057907|D|C|R
82|1|0.938960|0.061148|0.216310|0.590509|0.010537|0.982427|N|C|R
83|1|0.700930|0.800256|0.673167|0.139011|0.229466|0.457573|D|P|R
84|1|0.642011|0.300390|0.918083|0.917851|0.353444|0.987762|A|P|W
85|1|0.679007|0.882463|0.698098|0.919025|0.277863|0.102896|R|C|R
86|0|0.628779|0.147332|0.707299|0.673775|0.522302|0.071504|S|P|W
87|0|0.591592|0.740365|0.266798|0.845121|0.568524|0.762755|D|C|R
88|0|0.104237|0.027530|0.635298|0.968230|0.491019|0.020573|R|C|W
89|1|0.735735|0.952852|0.525033|0.370876|0.269275|0.601562|A|P|R
90|0|0.441952|0.405849|0.380917|0.444401|0.850831|0.285490|R|C|W
91|0|0.364900|0.781086|0.235617|0.077392|0.645162|0.234768|N|P|W
92|0|0.168194|0.040258|0.652632|0.331547|0.230725|0.788121|D|C|W
93|1|0.599008|0.106497|0.438639|0.329590|0.842030|0.363522|F|P|W
94|1|0.394335|0.456490|0.978954|0.442124|0.909575|0.327276|A|C|R
95|0|0.216611|0.663275|0.493063|0.897697|0.238043|0.463021|C|C|W
96|0|0.341702|0.896719|0.128225|0.268703|0.729211|0.529492|A|P|W
97|0|0.910933|0.418754|0.264739|0.269749|0.699007|0.380117|R|P|W
98|0|0.786262|0.929433|0.588499|0.512315|0.605009|0.654201|S|C|W
99|0|0.100008|0.836348|0.467583|0.101288|0.252561|0.403809|N|C|W
100|0|0.378571|0.677947|0.846965|0.136709|0.790462|0.562268|N|P|W
101|0|0.807736|0.296080|0.955783|0.194666|0.966472|0.080120|T|P|R
102|1|0.911328|0.521561|0.750598|0.346713|0.081453|0.475377|D|C|W
103|1|0.997751|0.382340|0.258684|0.784407|0.775867|0.501470|R|C|R
104|0|0.522169|0.889338|0.510288|0.265582|0.857483|0.174703|F|P|R
105|0|0.456813|0.391067|0.515427|0.141940|0.392708|0.089267|R|C|R
106|1|0.358245|0.848240|0.075115|0.896433|0.029140|0.347578|B|P|W
107|0|0.440565|0.900408|0.638097|0.470941|0.377834|0.664033|A|C|R
108|0|0.482442|0.984202|0.687838|0.634851|0.887529|0.430613|B|P|W
109|1|0.754585|0.810021|0.460147|0.314669|0.732165|0.345587|D|P|W
110|0|0.375258|0.189328|0.613803|0.920330|0.591907|0.509982|A|C|R
111|1|0.330427|0.932235|0.527207|0.763610|0.630172|0.109871|D|C|W
112|0|0.653503|0.456287|0.880746|0.917911|0.661480|0.320753|D|C|W
113|1|0.143670|0.139353|0.291301|0.362879|0.977301|0.540634|F|C|W
114|0|0.974666|0.401048|0.584367|0.581235|0.697074|0.786540|F|C|W
115|1|0.122961|0.689494|0.774239|0.954890|0.516079|0.923156|C|C|R
116|1|0.177537|0.699222|0.002687|0.315048|0.504649|0.711009|Z|P|R
117|1|0.520622|0.700864|0.284066|0.637584|0.066048|0.631182|S|C|W
118|0|0.694208|0.844483|0.660414|0.308226|0.447413|0.479448|R|C|W
119|0|0.702093|0.681398|0.778380|0.408870|0.884268|0.133457|R|C|W
120|1|0.090630|0.987986|0.222614|0.604729|0.854378|0.960615|S|P|W
121|0|0.999373|0.486003|0.763937|0.944003|0.939950|0.596563|R|C|W
122|1|0.202613|0.166765|0.945470|0.105024|0.563784|0.178208|B|P|W
123|0|0.839549|0.333585|0.762840|0.807448|0.363909|0.268598|S|C|R
124|0|0.947309|0.001011|0.531986|0.007781|0.599018|0.912692|D|C|W
125|0|0.870764|0.415516|0.936981|0.430799|0.356322|0.703780|R|C|R
126|0|0.238353|0.162655|0.933827|0.102757|0.746855|0.815963|D|P|R
127|0|0.972655|0.838941|0.285047|0.542761|0.200959|0.619957|F|P|W
128|1|0.012907|0.271285|0.599495|0.780407|0.633367|0.194764|D|P|W
129|0|0.454959|0.923399|0.266796|0.768821|0.667341|0.285657|T|P|R
130|1|0.703648|0.742062|0.226826|0.429760|0.237501|0.618283|S|P|W
131|0|0.155919|0.286675|0.889496|0.632469|0.301562|0.905653|T|P|R
132|1|0.336550|0.830721|0.457783|0.929468|0.627453|0.408502|F|P|R
133|0|0.681257|0.372887|0.349127|0.695665|0.869822|0.436744|R|C|R
134|1|0.100039|0.233137|0.520207|0.401728|0.797813|0.809298|C|C|R
135|0|0.445215|0.577844|0.657452|0.535477|0.374631|0.619613|F|P|W
136|0|0.772407|0.094379|0.329278|0.077317|0.588501|0.835806|Z|P|W
137|1|0.148735|0.477233|0.224369|0.331485|0.601487|0.087307|Z|P|W
138|0|0.887342|0.860950|0.406508|0.622476|0.808321|0.066055|T|P|R
139|1|0.657973|0.753708|0.787564|0.152934|0.453439|0.113309|Z|C|W
140|0|0.303003|0.719522|0.442288|0.293458|0.410223|0.742425|R|P|W
141|0|0.121379|0.719329|0.088664|0.406828|0.412851|0.627697|N|C|W
142|0|0.774563|0.258331|0.846079|0.828701|0.181892|0.744197|C|P|R
143|1|0.418569|0.137697|0.252583|0.112781|0.244969|0.371986|N|C|W
144|1|0.835767|0.769266|0.013612|0.656605|0.249054|0.220684|N|C|R
145|0|0.392791|0.741757|0.416089|0.684885|0.578448|0.623521|R|P|W
146|1|0.409351|0.288346|0.751044|0.211562|0.330913|0.836552|D|P|R
147|1|0.645201|0.122449|0.019777|0.155898|0.705984|0.518483|B|C|R
148|0|0.992614|0.011536|0.680456|0.413282|0.243720|0.779472|T|P|W
149|1|0.218247|0.812646|0.587415|0.408360|0.926890|0.186469|N|C|R
150|0|0.421835|0.286940|0.998679|0.503571|0.491734|0.470925|A|C|R
151|0|0.162864|0.520273|0.296230|0.067829|0.976221|0.305318|F|P|R
152|1|0.292262|0.591278|0.552059|0.857850|0.802543|0.562498|S|P|W
153|1|0.555842|0.762754|0.235184|0.555324|0.666385|0.246312|T|C|W
154|0|0.299195|0.069661|0.343938|0.331188|0.309004|0.504380|Z|P|R
155|0|0.936567|0.138582|0.765153|0.132320|0.311799|0.239454|F|P|R
156|0|0.536090|0.627347|0.720442|0.473924|0.422126|0.154945|F|P|R
157|1|0.683654|0.235471|0.660370|0.048716|0.960596|0.306499|A|C|R
158|1|0.119064|0.687958|0.135476|0.201672|0.712382|0.428525|C|P|W
159|0|0.509817|0.641223|0.815402|0.521385|0.955897|0.524241|T|C|R
160|0|0.150757|0.505215|0.519837|0.448404|0.771583|0.423966|A|P|R
161|1|0.866282|0.694007|0.852620|0.830777|0.069347|0.258940|A|C|W
162|0|0.752892|0.968430|0.455300|0.017172|0.779284|0.363772|T|C|R
163|1|0.605408|0.812322|0.333842|0.381302|0.958917|0.699290|B|P|R
164|0|0.714409|0.762638|0.055848|0.396910|0.578238|0.730106|B|P|R
165|0|0.131837|0.388771|0.854108|0.886565|0.209477|0.482988|T|P|W
166|0|0.764628|0.322456|0.299275|0.189702|0.469649|0.390297|B|C|W
167|0|0.498903|0.051167|0.728773|0.624978|0.816836|0.711602|C|C|R
168|0|0.898194|0.497616|0.538045|0.023171|0.683715|0.144561|B|C|W
169|0|0.389390|0.403045|0.446283|0.879781|0.913196|0.759286|C|P|R
170|0|0.875607|0.174033|0.694021|0.267537|0.842405|0.839379|S|P|W
171|0|0.709766|0.294802|0.482572|0.598288|0.434120|0.160027|S|C|W
172|0|0.590949|0.166484|0.743669|0.474985|0.503598|0.011287|R|C|W
173|1|0.067083|0.966281|0.409285|0.049499|0.564674|0.491066|B|P|W
174|0|0.543285|0.620231|0.205307|0.476756|0.618146|0.451036|C|C|R
175|0|0.770916|0.589456|0.692790|0.851517|0.336512|0.620204|S|P|R
176|0|0.042273|0.484695|0.515306|0.355629|0.019373|0.303351|R|P|R
177|0|0.182562|0.451954|0.905580|0.407987|0.980085|0.343641|S|C|W
178|0|0.909460|0.611517|0.133878|0.731072|0.738702|0.492344|R|C|W
179|1|0.334536|0.212537|0.753350|0.216732|0.259230|0.278402|F|C|R
180|0|0.457885|0.893812|0.551839|0.702167|0.358083|0.739471|N|P|R
181|0|0.270068|0.860636|0.872369|0.077675|0.362233|0.687265|R|C|W
182|1|0.112882|0.018323|0.816705|0.468726|0.891630|0.025568|B|P|R
183|1|0.650316|0.583905|0.551129|0.267900|0.217522|0.580220|C|C|R
184|1|0.610980|0.715477|0.889691|0.750861|0.973153|0.549584|T|C|R
185|1|0.882491|0.129030|0.671578|0.809396|0.707883|0.159178|F|P|R
186|0|0.731674|0.435567|0.854984|0.137165|0.816327|0.516179|C|P|W
187|1|0.511853|0.198238|0.308070|0.022784|0.929255|0.233907|B|C|R
188|0|0.694511|0.676590|0.390282|0.974955|0.429129|0.107376|T|P|W
189|0|0.461858|0.301986|0.641743|0.334414|0.774290|0.247575|B|C|W
190|1|0.922715|0.468443|0.774778|0.264380|0.588320|0.878103|C|P|R
191|1|0.107761|0.459760|0.485126|0.434150|0.003131|0.698085|B|C|R
192|0|0.831618|0.959659|0.249877|0.701380|0.813515|0.383026|N|P|W
193|1|0.228206|0.457048|0.622875|0.219322|0.020969|0.043415|B|C|R
194|1|0.658187|0.540652|0.591993|0.830182|0.989421|0.866977|D|C|R
195|1|0.836126|0.606253|0.981695|0.812509|0.631323|0.229957|D|C|R
196|1|0.385146|0.308252|0.029384|0.590467|0.850724|0.311074|R|C|R
197|0|0.374456|0.279879|0.983372|0.315778|0.533567|0.205370|B|P|W
198|1|0.323694|0.970342|0.000496|0.081373|0.513847|0.451946|N|P|R
199|1|0.044236|0.871182|0.212865|0.823615|0.631805|0.672630|A|C|R
200|1|0.462001|0.999734|0.964409|0.396538|0.876108|0.716115|C|P|W
201|1|0.273861|0.353951|0.167339|0.726105|0.808783|0.738922|S|C|W
202|1|0.837915|0.169374|0.430454|0.021683|0.533997|0.422502|A|P|R
203|1|0.840114|0.650926|0.526654|0.111187|0.573280|0.418941|N|C|R
204|0|0.794279|0.685901|0.359781|0.717308|0.942335|0.393174|B|P|R
205|0|0.606813|0.549181|0.301150|0.441178|0.432585|0.402475|T|C|R
206|0|0.380485|0.338148|0.033575|0.550487|0.654489|0.019088|D|C|R
207|0|0.588179|0.718547|0.834557|0.908741|0.384621|0.404252|N|P|R
208|0|0.496462|0.196908|0.697988|0.886284|0.475847|0.299932|N|P|W
209|1|0.295193|0.371708|0.949865|0.448603|0.118554|0.421571|D|P|W
210|1|0.772804|0.951052|0.742739|0.623760|0.319191|0.814672|B|C|R
211|1|0.448451|0.456145|0.271125|0.224213|0.300890|0.551944|T|P|R
212|0|0.046607|0.404817|0.697375|0.764923|0.077930|0.584597|S|C|R
213|0|0.895210|0.770832|0.697117|0.157018|0.289006|0.716663|C|P|W
214|1|0.545760|0.656713|0.925585|0.866377|0.303345|0.419219|B|C|W
215|1|0.347014|0.664820|0.171886|0.306980|0.229468|0.822884|N|P|R
216|1|0.219342|0.150337|0.943693|0.950067|0.272910|0.346044|B|P|W
217|1|0.643550|0.689149|0.836332|0.436510|0.378605|0.030601|F|P|W
218|0|0.748823|0.952582|0.804929|0.776763|0.821531|0.829977|Z|P|R
219|1|0.075043|0.754368|0.663852|0.139133|0.632518|0.903929|A|C|W
220|0|0.609627|0.049811|0.887486|0.827239|0.245244|0.601985|F|C|W
221|0|0.676908|0.588204|0.106683|0.435427|0.318506|0.178867|N|P|W
222|1|0.606737|0.134982|0.753476|0.033107|0.612108|0.407688|T|P|R
223|1|0.804503|0.014299|0.698957|0.631340|0.815943|0.610574|Z|P|R
224|1|0.828593|0.719217|0.950039|0.971657|0.877814|0.926232|R|P|R
225|1|0.051393|0.284549|0.083887|0.600510|0.218644|0.138791|D|C|R
226|0|0.213079|0.573586|0.786082|0.434709|0.519874|0.522364|N|P|R
227|1|0.180720|0.223403|0.428149|0.048342|0.090212|0.275139|T|P|W
228|1|0.426432|0.577936|0.212038|0.626364|0.705446|0.607767|T|P|W
229|0|0.075983|0.689849|0.544020|0.000104|0.106584|0.843374|D|C|W
230|0|0.564143|0.313436|0.069934|0.692752|0.791098|0.881937|R|C|W
231|0|0.305309|0.067005|0.412528|0.940120|0.624850|0.744418|F|C|W
232|1|0.102183|0.927264|0.671772|0.370669|0.730718|0.982150|B|C|R
233|1|0.143190|0.463739|0.857730|0.129312|0.703448|0.351005|Z|P|R
234|0|0.382183|0.367899|0.051282|0.621651|0.518693|0.433111|S|C|R
235|0|0.357565|0.699230|0.297759|0.511991|0.956100|0.119523|C|C|R
236|1|0.796379|0.437113|0.353697|0.632128|0.413368|0.789912|R|C|W
237|1|0.690244|0.159422|0.242778|0.861302|0.620719|0.524298|F|P|W
238|1|0.353773|0.832631|0.856978|0.275349|0.430196|0.505952|N|C|W
239|1|0.318188|0.311998|0.239158|0.930361|0.026210|0.035667|D|P|R
240|0|0.829936|0.519104|0.623320|0.391570|0.540112|0.026934|F|C|R
241|1|0.155588|0.169526|0.504558|0.100594|0.046336|0.469403|A|C|R
242|1|0.617036|0.123413|0.969872|0.222286|0.497334|0.562228|S|P|R
243|1|0.256325|0.753136|0.557214|0.530609|0.332983|0.100955|C|C|R
244|1|0.351262|0.315176|0.920858|0.283250|0.108450|0.768404|R|C|W
245|0|0.808146|0.663546|0.727289|0.991986|0.954269|0.761600|S|P|R
246|1|0.570800|0.219858|0.799182|0.458486|0.663354|0.502249|T|P|W
247|1|0.919216|0.072911|0.826941|0.269531|0.249679|0.090754|T|C|R
248|1|0.983465|0.188120|0.763793|0.300946|0.816053|0.870803|S|C|W
249|0|0.120789|0.748210|0.242806|0.242889|0.118861|0.913601|B|P|W
250|1|0.349191|0.782322|0.670288|0.420083|0.332930|0.985918|C|P|R
251|0|0.923298|0.371455|0.859355|0.047000|0.838059|0.628027|A|P|R
252|1|0.724676|0.663889|0.287389|0.485909|0.236553|0.285474|Z|P|W
253|0|0.934602|0.278423|0.099394|0.227201|0.743543|0.629952|F|P|W
254|0|0.606978|0.400969|0.942966|0.174790|0.149320|0.630941|N|P|W
255|1|0.686448|0.468961|0.819478|0.710004|0.521293|0.370048|B|C|R
256|0|0.846869|0.745266|0.792453|0.293823|0.283102|0.952673|S|C|R
257|0|0.017025|0.098971|0.179863|0.055435|0.323092|0.134047|F|C|W
258|0|0.593950|0.033779|0.432890|0.146220|0.994612|0.264625|F|C|W
259|0|0.363118|0.726188|0.042672|0.646913|0.808665|0.168200|B|P|R
260|0|0.762209|0.392457|0.751042|0.815499|0.112800|0.886608|F|P|W
261|1|0.754599|0.005947|0.076080|0.718675|0.449415|0.253703|F|P|R
262|1|0.860911|0.894389|0.058322|0.655630|0.091250|0.625399|Z|P|W
263|1|0.447425|0.804746|0.959744|0.880826|0.870437|0.270103|T|P|W
264|1|0.580835|0.748402|0.483538|0.659804|0.208108|0.109823|Z|P|R
265|1|0.640042|0.381915|0.816409|0.743040|0.642931|0.006909|F|P|R
266|0|0.335337|0.661021|0.662195|0.152599|0.556681|0.036200|A|C|W
267|0|0.393839|0.274781|0.921114|0.478058|0.148949|0.392101|T|P|W
268|1|0.370117|0.375059|0.264433|0.097354|0.985609|0.549377|F|P|W
269|0|0.913525|0.280116|0.563054|0.526685|0.944926|0.141256|D|C|R
270|0|0.931536|0.894345|0.269409|0.249270|0.767851|0.604057|R|C|W
271|1|0.570932|0.752085|0.621511|0.901337|0.360948|0.405188|T|P|R
272|1|0.942808|0.361665|0.939378|0.009823|0.928017|0.867642|Z|P|R
273|1|0.199499|0.710546|0.448020|0.672964|0.940839|0.448753|T|C|W
274|0|0.318131|0.974969|0.629933|0.572235|0.428387|0.438720|F|P|R
275|0|0.110714|0.677355|0.269026|0.656954|0.196379|0.448730|Z|C|W
276|1|0.350151|0.666939|0.242502|0.292217|0.912052|0.467110|D|P|R
277|0|0.243114|0.014531|0.799432|0.181232|0.100248|0.702113|A|C|R
278|1|0.954975|0.700361|0.770416|0.001801|0.298717|0.227876|R|C|W
279|0|0.744409|0.937196|0.615968|0.211148|0.750258|0.513878|R|C|R
280|0|0.135881|0.464413|0.890672|0.614283|0.112839|0.581488|N|C|W
281|0|0.894186|0.504474|0.124223|0.310882|0.816398|0.739283|S|C|R
282|1|0.032080|0.916359|0.430312|0.080279|0.147984|0.257487|Z|C|W
283|0|0.525092|0.269657|0.473885|0.683175|0.236999|0.922378|F|C|W
284|0|0.818184|0.573587|0.200352|0.862248|0.604726|0.444442|F|P|R
285|0|0.311917|0.991732|0.358680|0.294536|0.306440|0.559886|F|C|W
286|1|0.494920|0.200020|0.693088|0.239096|0.616512|0.623014|C|C|R
287|1|0.428429|0.796493|0.371217|0.261031|0.830479|0.666485|C|P|W
288|0|0.009075|0.279275|0.422867|0.153369|0.548945|0.012689|D|P|W
289|0|0.969969|0.428097|0.075125|0.842933|0.593106|0.290433|B|P|R
290|0|0.923486|0.658411|0.838919|0.018983|0.338708|0.940746|C|P|R
291|1|0.194828|0.080013|0.579455|0.630509|0.548324|0.272021|T|C|R
292|0|0.054290|0.967544|0.225381|0.043332|0.660266|0.611778|Z|C|R
293|0|0.429203|0.645194|0.540987|0.556902|0.129384|0.524542|N|P|W
294|1|0.646694|0.362055|0.442340|0.638089|0.868661|0.338219|N|C|R
295|1|0.429642|0.814274|0.832278|0.959233|0.955350|0.699115|C|P|R
296|1|0.081640|0.038834|0.757521|0.430303|0.477843|0.170714|A|P|R
297|1|0.014373|0.091087|0.765804|0.940901|0.249808|0.850097|B|C|W
298|0|0.119296|0.792086|0.016640|0.099866|0.674343|0.878637|T|C|W
299|0|0.912614|0.628577|0.692065|0.134567|0.098800|0.803984|Z|P|W
300|1|0.881948|0.497344|0.537608|0.699487|0.829670|0.415689|Z|P|R
301|1|0.481190|0.534733|0.942197|0.697973|0.535318|0.337179|R|P|W
302|0|0.265163|0.946775|0.066353|0.525654|0.721196|0.856481|C|P|W
303|0|0.283599|0.505591|0.679279|0.017755|0.506929|0.050130|T|P|W
304|1|0.114056|0.460479|0.967566|0.848345|0.775593|0.503561|R|C|R
305|0|0.491699|0.936417|0.988587|0.377551|0.363187|0.378763|A|C|R
306|0|0.198859|0.425946|0.250032|0.546375|0.952016|0.589933|C|C|W
307|1|0.768644|0.997143|0.972622|0.446367|0.282723|0.478642|A|P|W
308|0|0.924003|0.583154|0.642102|0.685142|0.240592|0.092283|A|C|R
309|1|0.228528|0.066112|0.234487|0.245411|0.379374|0.550598|R|P|R
310|1|0.476634|0.890877|0.477556|0.393366|0.287427|0.430484|F|C|W
311|1|0.388852|0.757580|0.711474|0.593131|0.305959|0.424793|N|C|R
312|0|0.198388|0.048952|0.755381|0.702300|0.508013|0.768371|S|C|W
313|0|0.772588|0.991745|0.653402|0.449162|0.377691|0.087344|R|P|W
314|0|0.798516|0.782673|0.169527|0.790314|0.619896|0.711081|A|P|R
315|1|0.154004|0.907811|0.687045|0.071428|0.319519|0.101960|S|C|W
316|0|0.333060|0.343621|0.827420|0.891071|0.731753|0.080578|C|C|W
317|1|0.943925|0.255636|0.443922|0.163029|0.098515|0.158959|D|P|W
318|1|0.884914|0.073662|0.590914|0.866422|0.654076|0.261369|S|P|W
319|1|0.083746|0.392529|0.494750|0.866222|0.219804|0.963886|R|P|R
320|1|0.590629|0.496128|0.672570|0.585319|0.646835|0.164313|Z|C|W
321|0|0.161940|0.409913|0.186333|0.412270|0.769339|0.374486|C|P|R
322|0|0.084160|0.124242|0.136894|0.085329|0.357442|0.932082|N|C|R
323|1|0.521216|0.798778|0.037763|0.763913|0.196310|0.702630|F|C|W
324|0|0.843965|0.848456|0.013954|0.399761|0.709634|0.082911|R|P|R
325|1|0.518830|0.590507|0.260058|0.700418|0.800288|0.839812|Z|C|W
326|1|0.131673|0.421691|0.695916|0.615008|0.227548|0.290361|Z|C|R
327|0|0.107304|0.065967|0.620279|0.455582|0.471855|0.842068|F|P|R
328|1|0.757719|0.697549|0.410362|0.461783|0.981972|0.559772|N|P|R
329|1|0.679088|0.974352|0.696556|0.391675|0.919775|0.651631|D|P|R
330|1|0.376941|0.087817|0.743356|0.650729|0.555854|0.273739|Z|P|R
331|1|0.968316|0.135550|0.748937|0.895335|0.282646|0.145601|N|C|R
332|1|0.246015|0.341310|0.206111|0.426004|0.187596|0.729407|N|P|W
333|1|0.418077|0.285727|0.162741|0.036080|0.188803|0.921760|S|C|W
334|0|0.721273|0.558917|0.628667|0.946392|0.372985|0.122777|S|C|R
335|1|0.135612|0.863065|0.171974|0.808897|0.406329|0.471772|A|C|W
336|0|0.361877|0.155256|0.039532|0.207042|0.515036|0.895864|Z|C|W
337|1|0.594138|0.995181|0.321799|0.466726|0.767009|0.294113|F|P|R
338|1|0.467265|0.764374|0.609769|0.208915|0.796392|0.350807|C|P|R
339|1|0.962897|0.445839|0.628060|0.467375|0.996339|0.282780|R|C|R
340|1|0.622567|0.327440|0.052204|0.968476|0.917601|0.053545|S|P|R
341|1|0.111397|0.488325|0.401267|0.546123|0.019323|0.441066|D|P|R
342|0|0.270222|0.459311|0.560505|0.066021|0.068765|0.853950|A|C|R
343|0|0.335113|0.206608|0.250401|0.967053|0.712351|0.738407|T|C|W
344|1|0.154897|0.786439|0.328755|0.664789|0.869292|0.098312|A|P|W
345|0|0.974378|0.271756|0.412483|0.892918|0.549228|0.206586|D|C|W
346|1|0.402234|0.102093|0.930270|0.029720|0.674217|0.515578|F|C|W
347|1|0.772505|0.816447|0.576591|0.288328|0.149275|0.191686|B|P|W
348|1|0.955704|0.670728|0.265990|0.348108|0.774665|0.235860|A|C|W
